datetime,Mean CH - layer 2 (Principal Aquifer)
10/1/1962,143.7886938
11/1/1962,143.7797604
12/1/1962,144.0234379
1/1/1963,144.0142788
2/1/1963,144.0045812
3/1/1963,143.9965384
4/1/1963,143.9896949
5/1/1963,143.9827582
6/1/1963,144.2223388
7/1/1963,144.2137167
8/1/1963,144.202634
9/1/1963,144.1915945
10/1/1963,144.1828403
11/1/1963,144.1740838
12/1/1963,144.1664848
1/1/1964,144.1602269
2/1/1964,144.154063
3/1/1964,144.1483833
4/1/1964,144.1424111
5/1/1964,144.1367221
6/1/1964,144.1309519
7/1/1964,144.1254922
8/1/1964,144.1199876
9/1/1964,144.1146233
10/1/1964,144.1089069
11/1/1964,144.1018479
12/1/1964,144.0951276
1/1/1965,144.090417
2/1/1965,144.0858873
3/1/1965,144.0819443
4/1/1965,144.0777658
5/1/1965,144.0738956
6/1/1965,144.0700862
7/1/1965,144.0665773
8/1/1965,144.0631437
9/1/1965,144.0599027
10/1/1965,144.0569483
11/1/1965,144.0540897
12/1/1965,144.0515068
1/1/1966,144.0490341
2/1/1966,144.0467566
3/1/1966,144.0448566
4/1/1966,144.0429443
5/1/1966,144.041271
6/1/1966,144.039729
7/1/1966,144.0384099
8/1/1966,144.0372293
9/1/1966,144.0362289
10/1/1966,144.0354267
11/1/1966,144.0347718
12/1/1966,144.0343003
1/1/1967,144.0339842
2/1/1967,144.0337514
3/1/1967,144.0335894
4/1/1967,144.0334679
5/1/1967,144.0334028
6/1/1967,144.0333898
7/1/1967,144.0333898
8/1/1967,144.0333898
9/1/1967,144.0333898
10/1/1967,144.0333898
11/1/1967,144.0333898
12/1/1967,144.0333898
1/1/1968,144.0333898
2/1/1968,144.0333898
3/1/1968,144.0333898
4/1/1968,144.0333898
5/1/1968,144.0333898
6/1/1968,144.0333898
7/1/1968,144.0333898
8/1/1968,144.0333898
9/1/1968,144.0333898
10/1/1968,144.0333898
11/1/1968,144.0333898
12/1/1968,144.0333898
1/1/1969,144.0333898
2/1/1969,144.0333898
3/1/1969,144.0333898
4/1/1969,144.0333898
5/1/1969,144.0333898
6/1/1969,144.0333898
7/1/1969,144.0333898
8/1/1969,144.0333898
9/1/1969,144.0333898
10/1/1969,144.0333898
11/1/1969,144.0333898
12/1/1969,144.0333898
1/1/1970,144.0333898
2/1/1970,144.0333898
3/1/1970,144.0333898
4/1/1970,144.0333898
5/1/1970,144.0333898
6/1/1970,144.0333898
7/1/1970,144.0333898
8/1/1970,144.0333898
9/1/1970,144.0333898
10/1/1970,144.0333898
11/1/1970,144.0333898
12/1/1970,144.0332863
1/1/1971,144.0332863
2/1/1971,144.0332863
3/1/1971,144.0332863
4/1/1971,144.0332863
5/1/1971,144.0332863
6/1/1971,144.0332863
7/1/1971,144.0332863
8/1/1971,144.0332863
9/1/1971,144.0332863
10/1/1971,144.0332863
11/1/1971,144.0332863
12/1/1971,144.0332863
1/1/1972,144.0332863
2/1/1972,144.0332863
3/1/1972,144.0332863
4/1/1972,144.0332863
5/1/1972,144.0332863
6/1/1972,144.0332863
7/1/1972,144.0332863
8/1/1972,144.0332863
9/1/1972,144.0332863
10/1/1972,144.0332863
11/1/1972,144.0332863
12/1/1972,144.0332863
1/1/1973,144.0332863
2/1/1973,144.0332863
3/1/1973,144.0332863
4/1/1973,144.0332863
5/1/1973,144.0332863
6/1/1973,144.0332863
7/1/1973,144.0332863
8/1/1973,144.0332863
9/1/1973,144.0332863
10/1/1973,144.0317442
11/1/1973,144.029403
12/1/1973,144.0269875
1/1/1974,144.0257441
2/1/1974,144.0257441
3/1/1974,144.0257441
4/1/1974,144.0257441
5/1/1974,144.0257441
6/1/1974,144.0257441
7/1/1974,144.0257441
8/1/1974,144.0257441
9/1/1974,144.0257441
10/1/1974,144.0257441
11/1/1974,144.0257441
12/1/1974,144.0257441
1/1/1975,144.0257441
2/1/1975,144.0257441
3/1/1975,144.0257441
4/1/1975,144.0257441
5/1/1975,144.0257441
6/1/1975,144.0257441
7/1/1975,144.0257441
8/1/1975,144.0257441
9/1/1975,144.0257441
10/1/1975,144.0257441
11/1/1975,144.0257441
12/1/1975,144.0257441
1/1/1976,144.0257441
2/1/1976,144.0257441
3/1/1976,144.0257441
4/1/1976,144.0257441
5/1/1976,144.0257441
6/1/1976,144.0257441
7/1/1976,144.02466
8/1/1976,144.0216848
9/1/1976,144.0180691
10/1/1976,144.0140116
11/1/1976,144.0093157
12/1/1976,144.0043697
1/1/1977,143.9989084
2/1/1977,143.9932076
3/1/1977,143.9879196
