Date,BLS,Alt,Aquifer,,,,,,
3/15/1966,596.7,-248.19,Lower,,,,,,
3/16/1966,597.2,-248.69,Lower,,,,,,
3/17/1966,596.7,-248.19,Lower,,,,,,
3/18/1966,593.7,-245.19,Lower,,,,,,
3/19/1966,592.7,-244.19,Lower,,,,,,
3/20/1966,592,-243.49,Lower,,,,,,
3/21/1966,591.8,-243.29,Lower,,,,,,
3/22/1966,591.7,-243.19,Lower,,,,,,
3/23/1966,591.6,-243.09,Lower,,,,,,
3/24/1966,593.3,-244.79,Lower,,,,,,
3/25/1966,594.3,-245.79,Lower,,,,,,
3/26/1966,594.4,-245.89,Lower,,,,,,
3/27/1966,594.3,-245.79,Lower,,,,,,
3/28/1966,595,-246.49,Lower,,,,,,
3/29/1966,595.4,-246.89,Lower,,,,,,
3/30/1966,596,-247.49,Lower,,,,,,
3/31/1966,597.8,-249.29,Lower,,,,,,
4/1/1966,599,-250.49,Lower,,,,,,
4/2/1966,599.7,-251.19,Lower,,,,,,
4/3/1966,600.3,-251.79,Lower,,,,,,
4/4/1966,601.6,-253.09,Lower,,,,,,
4/5/1966,601,-252.49,Lower,,,,,,
4/6/1966,603.4,-254.89,Lower,,,,,,
4/7/1966,605.8,-257.29,Lower,,,,,,
4/8/1966,602.5,-253.99,Lower,,,,,,
4/9/1966,594.6,-246.09,Lower,,,,,,
4/10/1966,603,-254.49,Lower,,,,,,
4/11/1966,606.2,-257.69,Lower,,,,,,
4/12/1966,609.6,-261.09,Lower,,,,,,
4/13/1966,610.5,-261.99,Lower,,,,,,
4/14/1966,611.9,-263.39,Lower,,,,,,
4/15/1966,613,-264.49,Lower,,,,,,
4/16/1966,610.7,-262.19,Lower,,,,,,
4/17/1966,604.7,-256.19,Lower,,,,,,
4/18/1966,604.1,-255.59,Lower,,,,,,
4/19/1966,612.3,-263.79,Lower,,,,,,
4/20/1966,614,-265.49,Lower,,,,,,
4/21/1966,615.6,-267.09,Lower,,,,,,
4/22/1966,616.2,-267.69,Lower,,,,,,
4/23/1966,617.3,-268.79,Lower,,,,,,
4/24/1966,618.4,-269.89,Lower,,,,,,
4/25/1966,618.7,-270.19,Lower,,,,,,
4/26/1966,619.1,-270.59,Lower,,,,,,
4/27/1966,619.5,-270.99,Lower,,,,,,
4/28/1966,620,-271.49,Lower,,,,,,
4/29/1966,620.4,-271.89,Lower,,,,,,
4/30/1966,611,-262.49,Lower,,,,,,
5/1/1966,609.7,-261.19,Lower,,,,,,
5/2/1966,609.1,-260.59,Lower,,,,,,
5/3/1966,619,-270.49,Lower,,,,,,
5/4/1966,620.3,-271.79,Lower,,,,,,
5/5/1966,620.4,-271.89,Lower,,,,,,
5/6/1966,619.7,-271.19,Lower,,,,,,
5/7/1966,618.1,-269.59,Lower,,,,,,
5/8/1966,617.9,-269.39,Lower,,,,,,
5/9/1966,617.8,-269.29,Lower,,,,,,
5/10/1966,618.9,-270.39,Lower,,,,,,
5/11/1966,618.7,-270.19,Lower,,,,,,
5/12/1966,618.3,-269.79,Lower,,,,,,
5/13/1966,618.7,-270.19,Lower,,,,,,
5/14/1966,620,-271.49,Lower,,,,,,
5/15/1966,621.4,-272.89,Lower,,,,,,
5/16/1966,623.1,-274.59,Lower,,,,,,
5/18/1966,627,-278.49,Lower,,,,,,
5/19/1966,627.8,-279.29,Lower,,,,,,
5/20/1966,629.7,-281.19,Lower,,,,,,
5/21/1966,630,-281.49,Lower,,,,,,
5/22/1966,630.3,-281.79,Lower,,,,,,
5/23/1966,631.9,-283.39,Lower,,,,,,
5/24/1966,632.7,-284.19,Lower,,,,,,
5/25/1966,633,-284.49,Lower,,,,,,
5/26/1966,634.1,-285.59,Lower,,,,,,
5/27/1966,635,-286.49,Lower,,,,,,
5/28/1966,635.6,-287.09,Lower,,,,,,
5/29/1966,627.4,-278.89,Lower,,,,,,
5/30/1966,625,-276.49,Lower,,,,,,
5/31/1966,622.1,-273.59,Lower,,,,,,
6/1/1966,620.4,-271.89,Lower,,,,,,
6/2/1966,619.6,-271.09,Lower,,,,,,
6/3/1966,618.5,-269.99,Lower,,,,,,
6/4/1966,620,-271.49,Lower,,,,,,
6/5/1966,620.1,-271.59,Lower,,,,,,
6/6/1966,620.7,-272.19,Lower,,,,,,
6/7/1966,620.8,-272.29,Lower,,,,,,
6/8/1966,619.3,-270.79,Lower,,,,,,
6/9/1966,619,-270.49,Lower,,,,,,
6/10/1966,617.8,-269.29,Lower,,,,,,
6/11/1966,617.4,-268.89,Lower,,,,,,
6/12/1966,617.3,-268.79,Lower,,,,,,
6/13/1966,616.9,-268.39,Lower,,,,,,
6/14/1966,616.5,-267.99,Lower,,,,,,
6/15/1966,615.5,-266.99,Lower,,,,,,
6/16/1966,614.9,-266.39,Lower,,,,,,
6/17/1966,614.1,-265.59,Lower,,,,,,
6/18/1966,613.6,-265.09,Lower,,,,,,
6/19/1966,612.4,-263.89,Lower,,,,,,
6/20/1966,611.6,-263.09,Lower,,,,,,
6/21/1966,611,-262.49,Lower,,,,,,
6/22/1966,610.9,-262.39,Lower,,,,,,
6/23/1966,610.8,-262.29,Lower,,,,,,
6/24/1966,610.7,-262.19,Lower,,,,,,
6/25/1966,610.8,-262.29,Lower,,,,,,
6/26/1966,610.7,-262.19,Lower,,,,,,
6/27/1966,610.8,-262.29,Lower,,,,,,
6/28/1966,610.9,-262.39,Lower,,,,,,
6/29/1966,614,-265.49,Lower,,,,,,
6/30/1966,622.3,-273.79,Lower,,,,,,
7/1/1966,626.9,-278.39,Lower,,,,,,
7/2/1966,631.2,-282.69,Lower,,,,,,
7/3/1966,633.7,-285.19,Lower,,,,,,
7/4/1966,635.7,-287.19,Lower,,,,,,
7/5/1966,637.1,-288.59,Lower,,,,,,
7/6/1966,639.9,-291.39,Lower,,,,,,
7/7/1966,640.5,-291.99,Lower,,,,,,
7/8/1966,641.2,-292.69,Lower,,,,,,
7/9/1966,641.7,-293.19,Lower,,,,,,
7/10/1966,641.8,-293.29,Lower,,,,,,
7/11/1966,642,-293.49,Lower,,,,,,
7/12/1966,642.5,-293.99,Lower,,,,,,
7/13/1966,643,-294.49,Lower,,,,,,
7/14/1966,643.2,-294.69,Lower,,,,,,
7/15/1966,643.8,-295.29,Lower,,,,,,
7/16/1966,644.2,-295.69,Lower,,,,,,
7/17/1966,644.3,-295.79,Lower,,,,,,
7/18/1966,644.5,-295.99,Lower,,,,,,
7/19/1966,644.8,-296.29,Lower,,,,,,
7/20/1966,645.6,-297.09,Lower,,,,,,
7/21/1966,647.2,-298.69,Lower,,,,,,
7/22/1966,647.4,-298.89,Lower,,,,,,
7/23/1966,647.7,-299.19,Lower,,,,,,
7/24/1966,647.9,-299.39,Lower,,,,,,
7/25/1966,639.5,-290.99,Lower,,,,,,
7/26/1966,634.8,-286.29,Lower,,,,,,
7/27/1966,643.5,-294.99,Lower,,,,,,
7/28/1966,648.4,-299.89,Lower,,,,,,
7/29/1966,650.6,-302.09,Lower,,,,,,
7/30/1966,652.1,-303.59,Lower,,,,,,
7/31/1966,652.2,-303.69,Lower,,,,,,
8/1/1966,652.5,-303.99,Lower,,,,,,
8/2/1966,652.3,-303.79,Lower,,,,,,
8/3/1966,651.8,-303.29,Lower,,,,,,
8/4/1966,651.9,-303.39,Lower,,,,,,
8/5/1966,649.8,-301.29,Lower,,,,,,
8/6/1966,648.1,-299.59,Lower,,,,,,
8/7/1966,647.7,-299.19,Lower,,,,,,
8/8/1966,647.3,-298.79,Lower,,,,,,
8/9/1966,647,-298.49,Lower,,,,,,
8/10/1966,646.7,-298.19,Lower,,,,,,
8/11/1966,648.1,-299.59,Lower,,,,,,
8/12/1966,649,-300.49,Lower,,,,,,
8/13/1966,650,-301.49,Lower,,,,,,
8/14/1966,650.6,-302.09,Lower,,,,,,
8/15/1966,651,-302.49,Lower,,,,,,
8/16/1966,649.5,-300.99,Lower,,,,,,
8/17/1966,648.5,-299.99,Lower,,,,,,
8/18/1966,647.9,-299.39,Lower,,,,,,
8/19/1966,647,-298.49,Lower,,,,,,
8/20/1966,645.6,-297.09,Lower,,,,,,
8/21/1966,644.3,-295.79,Lower,,,,,,
8/22/1966,645,-296.49,Lower,,,,,,
8/23/1966,644.5,-295.99,Lower,,,,,,
8/24/1966,642.2,-293.69,Lower,,,,,,
8/25/1966,644.2,-295.69,Lower,,,,,,
8/26/1966,645,-296.49,Lower,,,,,,
8/27/1966,644.3,-295.79,Lower,,,,,,
8/28/1966,643,-294.49,Lower,,,,,,
8/29/1966,641.7,-293.19,Lower,,,,,,
8/30/1966,637,-288.49,Lower,,,,,,
8/31/1966,629,-280.49,Lower,,,,,,
9/1/1966,635,-286.49,Lower,,,,,,
9/2/1966,633.2,-284.69,Lower,,,,,,
9/3/1966,633.7,-285.19,Lower,,,,,,
9/4/1966,633.1,-284.59,Lower,,,,,,
9/5/1966,633,-284.49,Lower,,,,,,
9/6/1966,633,-284.49,Lower,,,,,,
9/7/1966,635.9,-287.39,Lower,,,,,,
9/8/1966,636.9,-288.39,Lower,,,,,,
9/9/1966,637.5,-288.99,Lower,,,,,,
9/10/1966,630,-281.49,Lower,,,,,,
9/11/1966,626.3,-277.79,Lower,,,,,,
9/12/1966,624.8,-276.29,Lower,,,,,,
9/13/1966,623.2,-274.69,Lower,,,,,,
9/14/1966,624.4,-275.89,Lower,,,,,,
9/15/1966,624.7,-276.19,Lower,,,,,,
9/16/1966,624.5,-275.99,Lower,,,,,,
9/17/1966,623.9,-275.39,Lower,,,,,,
9/18/1966,623.2,-274.69,Lower,,,,,,
9/19/1966,622.2,-273.69,Lower,,,,,,
9/20/1966,617.1,-268.59,Lower,,,,,,
9/21/1966,618.1,-269.59,Lower,,,,,,
9/22/1966,618.2,-269.69,Lower,,,,,,
9/23/1966,618,-269.49,Lower,,,,,,
9/24/1966,616.5,-267.99,Lower,,,,,,
9/25/1966,616.1,-267.59,Lower,,,,,,
9/26/1966,617.2,-268.69,Lower,,,,,,
9/27/1966,615.7,-267.19,Lower,,,,,,
9/28/1966,614.7,-266.19,Lower,,,,,,
9/29/1966,612.9,-264.39,Lower,,,,,,
9/30/1966,612.2,-263.69,Lower,,,,,,
10/1/1966,611.5,-262.99,Lower,,,,,,
10/2/1966,611,-262.49,Lower,,,,,,
10/3/1966,610,-261.49,Lower,,,,,,
10/4/1966,609,-260.49,Lower,,,,,,
10/5/1966,604,-255.49,Lower,,,,,,
10/6/1966,601.4,-252.89,Lower,,,,,,
10/7/1966,599.5,-250.99,Lower,,,,,,
10/8/1966,598.1,-249.59,Lower,,,,,,
10/9/1966,596.8,-248.29,Lower,,,,,,
10/10/1966,595.8,-247.29,Lower,,,,,,
10/11/1966,594.8,-246.29,Lower,,,,,,
10/12/1966,594,-245.49,Lower,,,,,,
10/13/1966,594,-245.49,Lower,,,,,,
10/14/1966,593,-244.49,Lower,,,,,,
10/15/1966,592.2,-243.69,Lower,,,,,,
10/16/1966,592,-243.49,Lower,,,,,,
10/17/1966,591.8,-243.29,Lower,,,,,,
10/18/1966,591.2,-242.69,Lower,,,,,,
10/19/1966,590.5,-241.99,Lower,,,,,,
10/20/1966,590.5,-241.99,Lower,,,,,,
10/21/1966,590.5,-241.99,Lower,,,,,,
10/22/1966,590.6,-242.09,Lower,,,,,,
10/23/1966,590.8,-242.29,Lower,,,,,,
10/24/1966,590.4,-241.89,Lower,,,,,,
10/25/1966,588.9,-240.39,Lower,,,,,,
10/26/1966,592,-243.49,Lower,,,,,,
10/27/1966,593,-244.49,Lower,,,,,,
10/28/1966,593.2,-244.69,Lower,,,,,,
10/29/1966,593.8,-245.29,Lower,,,,,,
10/30/1966,594,-245.49,Lower,,,,,,
10/31/1966,594,-245.49,Lower,,,,,,
11/1/1966,593.8,-245.29,Lower,,,,,,
11/2/1966,593.2,-244.69,Lower,,,,,,
11/3/1966,592.5,-243.99,Lower,,,,,,
11/4/1966,593,-244.49,Lower,,,,,,
11/5/1966,592.7,-244.19,Lower,,,,,,
11/6/1966,592,-243.49,Lower,,,,,,
11/7/1966,591.5,-242.99,Lower,,,,,,
11/8/1966,592.2,-243.69,Lower,,,,,,
11/9/1966,596.2,-247.69,Lower,,,,,,
11/10/1966,598.2,-249.69,Lower,,,,,,
11/11/1966,599.3,-250.79,Lower,,,,,,
11/12/1966,599.5,-250.99,Lower,,,,,,
11/13/1966,600,-251.49,Lower,,,,,,
11/14/1966,600.8,-252.29,Lower,,,,,,
11/15/1966,602,-253.49,Lower,,,,,,
11/16/1966,603,-254.49,Lower,,,,,,
11/17/1966,603.5,-254.99,Lower,,,,,,
11/18/1966,604,-255.49,Lower,,,,,,
11/19/1966,604.5,-255.99,Lower,,,,,,
11/20/1966,604.5,-255.99,Lower,,,,,,
11/21/1966,602.4,-253.89,Lower,,,,,,
11/22/1966,602.5,-253.99,Lower,,,,,,
11/23/1966,602.2,-253.69,Lower,,,,,,
11/24/1966,602.1,-253.59,Lower,,,,,,
11/25/1966,602,-253.49,Lower,,,,,,
11/26/1966,601.8,-253.29,Lower,,,,,,
11/27/1966,602.7,-254.19,Lower,,,,,,
11/28/1966,603.5,-254.99,Lower,,,,,,
11/29/1966,604,-255.49,Lower,,,,,,
11/30/1966,604.5,-255.99,Lower,,,,,,
12/1/1966,605,-256.49,Lower,,,,,,
12/2/1966,605.2,-256.69,Lower,,,,,,
12/3/1966,604.2,-255.69,Lower,,,,,,
12/4/1966,603.5,-254.99,Lower,,,,,,
12/5/1966,603,-254.49,Lower,,,,,,
12/6/1966,602.2,-253.69,Lower,,,,,,
12/7/1966,596.5,-247.99,Lower,,,,,,
12/8/1966,596.6,-248.09,Lower,,,,,,
12/9/1966,596,-247.49,Lower,,,,,,
12/10/1966,594.7,-246.19,Lower,,,,,,
12/11/1966,594,-245.49,Lower,,,,,,
12/12/1966,600,-251.49,Lower,,,,,,
12/13/1966,601,-252.49,Lower,,,,,,
12/14/1966,602.5,-253.99,Lower,,,,,,
12/15/1966,603.5,-254.99,Lower,,,,,,
12/16/1966,604.7,-256.19,Lower,,,,,,
12/17/1966,606,-257.49,Lower,,,,,,
12/18/1966,607.2,-258.69,Lower,,,,,,
12/19/1966,601,-252.49,Lower,,,,,,
12/20/1966,599.5,-250.99,Lower,,,,,,
12/21/1966,597.8,-249.29,Lower,,,,,,
12/22/1966,599,-250.49,Lower,,,,,,
12/23/1966,599,-250.49,Lower,,,,,,
12/24/1966,599,-250.49,Lower,,,,,,
12/25/1966,599.1,-250.59,Lower,,,,,,
12/26/1966,598.5,-249.99,Lower,,,,,,
12/27/1966,598.2,-249.69,Lower,,,,,,
12/28/1966,597.6,-249.09,Lower,,,,,,
12/29/1966,597.5,-248.99,Lower,,,,,,
12/30/1966,597.3,-248.79,Lower,,,,,,
12/31/1966,597.3,-248.79,Lower,,,,,,
1/1/1967,597.1,-248.59,Lower,,,,,,
1/2/1967,596.4,-247.89,Lower,,,,,,
1/3/1967,596.3,-247.79,Lower,,,,,,
1/4/1967,596.6,-248.09,Lower,,,,,,
1/5/1967,596.7,-248.19,Lower,,,,,,
1/6/1967,596.3,-247.79,Lower,,,,,,
1/7/1967,596,-247.49,Lower,,,,,,
1/8/1967,596,-247.49,Lower,,,,,,
1/9/1967,596,-247.49,Lower,,,,,,
1/17/1967,612.1,-263.59,Lower,,,,,,
1/18/1967,613.2,-264.69,Lower,,,,,,
1/19/1967,614,-265.49,Lower,,,,,,
1/20/1967,614.7,-266.19,Lower,,,,,,
1/21/1967,614.8,-266.29,Lower,,,,,,
1/22/1967,615.4,-266.89,Lower,,,,,,
1/23/1967,616,-267.49,Lower,,,,,,
1/24/1967,611,-262.49,Lower,,,,,,
1/25/1967,606,-257.49,Lower,,,,,,
1/26/1967,611.5,-262.99,Lower,,,,,,
1/27/1967,611.8,-263.29,Lower,,,,,,
1/28/1967,612,-263.49,Lower,,,,,,
1/29/1967,607,-258.49,Lower,,,,,,
1/30/1967,604,-255.49,Lower,,,,,,
1/31/1967,604.5,-255.99,Lower,,,,,,
2/1/1967,603.5,-254.99,Lower,,,,,,
2/2/1967,603.2,-254.69,Lower,,,,,,
2/3/1967,613.5,-264.99,Lower,,,,,,
2/4/1967,614.5,-265.99,Lower,,,,,,
2/5/1967,615.4,-266.89,Lower,,,,,,
2/6/1967,615.8,-267.29,Lower,,,,,,
2/7/1967,616.5,-267.99,Lower,,,,,,
2/8/1967,617,-268.49,Lower,,,,,,
2/9/1967,617.5,-268.99,Lower,,,,,,
2/10/1967,617.5,-268.99,Lower,,,,,,
2/11/1967,618.4,-269.89,Lower,,,,,,
2/12/1967,619,-270.49,Lower,,,,,,
2/13/1967,619.2,-270.69,Lower,,,,,,
2/14/1967,618.1,-269.59,Lower,,,,,,
2/15/1967,614,-265.49,Lower,,,,,,
2/16/1967,613.7,-265.19,Lower,,,,,,
2/17/1967,611.5,-262.99,Lower,,,,,,
2/18/1967,609.8,-261.29,Lower,,,,,,
2/19/1967,609.2,-260.69,Lower,,,,,,
2/20/1967,609.1,-260.59,Lower,,,,,,
2/21/1967,600,-251.49,Lower,,,,,,
2/22/1967,599.8,-251.29,Lower,,,,,,
2/23/1967,600.2,-251.69,Lower,,,,,,
2/24/1967,600.8,-252.29,Lower,,,,,,
2/25/1967,602.8,-254.29,Lower,,,,,,
2/26/1967,618.2,-269.69,Lower,,,,,,
2/27/1967,622,-273.49,Lower,,,,,,
2/28/1967,624.2,-275.69,Lower,,,,,,
3/1/1967,625.2,-276.69,Lower,,,,,,
3/2/1967,623,-274.49,Lower,,,,,,
3/3/1967,622.2,-273.69,Lower,,,,,,
3/4/1967,621.8,-273.29,Lower,,,,,,
3/5/1967,621.8,-273.29,Lower,,,,,,
3/6/1967,622,-273.49,Lower,,,,,,
3/7/1967,620.5,-271.99,Lower,,,,,,
3/8/1967,620,-271.49,Lower,,,,,,
3/9/1967,619.8,-271.29,Lower,,,,,,
3/10/1967,619.8,-271.29,Lower,,,,,,
3/11/1967,620.5,-271.99,Lower,,,,,,
3/12/1967,621.2,-272.69,Lower,,,,,,
3/13/1967,621.5,-272.99,Lower,,,,,,
3/14/1967,622.1,-273.59,Lower,,,,,,
3/15/1967,620.7,-272.19,Lower,,,,,,
3/16/1967,619.7,-271.19,Lower,,,,,,
3/17/1967,618.8,-270.29,Lower,,,,,,
3/18/1967,618,-269.49,Lower,,,,,,
3/19/1967,617.2,-268.69,Lower,,,,,,
3/20/1967,616.8,-268.29,Lower,,,,,,
3/21/1967,615.8,-267.29,Lower,,,,,,
3/22/1967,615.3,-266.79,Lower,,,,,,
3/23/1967,615,-266.49,Lower,,,,,,
3/24/1967,614.8,-266.29,Lower,,,,,,
3/25/1967,614.6,-266.09,Lower,,,,,,
3/26/1967,614,-265.49,Lower,,,,,,
3/27/1967,613.7,-265.19,Lower,,,,,,
3/28/1967,613.2,-264.69,Lower,,,,,,
3/29/1967,613.7,-265.19,Lower,,,,,,
3/30/1967,614,-265.49,Lower,,,,,,
3/31/1967,617.5,-268.99,Lower,,,,,,
4/1/1967,613.8,-265.29,Lower,,,,,,
4/2/1967,611.8,-263.29,Lower,,,,,,
4/3/1967,611.8,-263.29,Lower,,,,,,
4/4/1967,610.7,-262.19,Lower,,,,,,
4/5/1967,609.4,-260.89,Lower,,,,,,
4/7/1967,598,-249.49,Lower,,,,,,
4/8/1967,596.2,-247.69,Lower,,,,,,
4/9/1967,594.8,-246.29,Lower,,,,,,
4/10/1967,593.4,-244.89,Lower,,,,,,
4/11/1967,592.1,-243.59,Lower,,,,,,
4/12/1967,590.4,-241.89,Lower,,,,,,
4/13/1967,589.2,-240.69,Lower,,,,,,
4/14/1967,589,-240.49,Lower,,,,,,
4/15/1967,589,-240.49,Lower,,,,,,
4/16/1967,588.5,-239.99,Lower,,,,,,
4/17/1967,588,-239.49,Lower,,,,,,
4/18/1967,587.9,-239.39,Lower,,,,,,
4/19/1967,588,-239.49,Lower,,,,,,
4/20/1967,587.8,-239.29,Lower,,,,,,
4/21/1967,587.8,-239.29,Lower,,,,,,
4/22/1967,587.7,-239.19,Lower,,,,,,
4/23/1967,587.5,-238.99,Lower,,,,,,
4/24/1967,586.8,-238.29,Lower,,,,,,
4/25/1967,586,-237.49,Lower,,,,,,
4/26/1967,585.1,-236.59,Lower,,,,,,
4/27/1967,584.5,-235.99,Lower,,,,,,
4/28/1967,584,-235.49,Lower,,,,,,
4/29/1967,584.5,-235.99,Lower,,,,,,
4/30/1967,584.8,-236.29,Lower,,,,,,
5/1/1967,585.1,-236.59,Lower,,,,,,
5/2/1967,589,-240.49,Lower,,,,,,
5/3/1967,591,-242.49,Lower,,,,,,
5/4/1967,592.2,-243.69,Lower,,,,,,
5/5/1967,596.5,-247.99,Lower,,,,,,
5/6/1967,598.8,-250.29,Lower,,,,,,
5/7/1967,600.2,-251.69,Lower,,,,,,
5/8/1967,600.8,-252.29,Lower,,,,,,
5/9/1967,603.3,-254.79,Lower,,,,,,
5/10/1967,602.3,-253.79,Lower,,,,,,
5/11/1967,603,-254.49,Lower,,,,,,
5/12/1967,603.7,-255.19,Lower,,,,,,
5/13/1967,603.7,-255.19,Lower,,,,,,
5/14/1967,602,-253.49,Lower,,,,,,
5/15/1967,601.7,-253.19,Lower,,,,,,
5/16/1967,601.6,-253.09,Lower,,,,,,
5/17/1967,601.1,-252.59,Lower,,,,,,
5/18/1967,601.5,-252.99,Lower,,,,,,
5/19/1967,602.2,-253.69,Lower,,,,,,
5/20/1967,603.8,-255.29,Lower,,,,,,
5/21/1967,604.9,-256.39,Lower,,,,,,
5/22/1967,606,-257.49,Lower,,,,,,
5/23/1967,607.5,-258.99,Lower,,,,,,
5/24/1967,608.8,-260.29,Lower,,,,,,
5/25/1967,623.4,-274.89,Lower,,,,,,
5/26/1967,626.3,-277.79,Lower,,,,,,
5/27/1967,627,-278.49,Lower,,,,,,
5/28/1967,628,-279.49,Lower,,,,,,
5/29/1967,629,-280.49,Lower,,,,,,
5/30/1967,630.2,-281.69,Lower,,,,,,
5/31/1967,630.8,-282.29,Lower,,,,,,
6/1/1967,626.8,-278.29,Lower,,,,,,
6/5/1967,623.8,-275.29,Lower,,,,,,
6/6/1967,624.3,-275.79,Lower,,,,,,
6/7/1967,624,-275.49,Lower,,,,,,
6/8/1967,623.9,-275.39,Lower,,,,,,
6/9/1967,623.9,-275.39,Lower,,,,,,
6/10/1967,623.9,-275.39,Lower,,,,,,
6/11/1967,632,-283.49,Lower,,,,,,
6/12/1967,633.7,-285.19,Lower,,,,,,
6/13/1967,634.9,-286.39,Lower,,,,,,
6/14/1967,634,-285.49,Lower,,,,,,
6/15/1967,634,-285.49,Lower,,,,,,
6/16/1967,634.3,-285.79,Lower,,,,,,
6/17/1967,634.5,-285.99,Lower,,,,,,
6/18/1967,635,-286.49,Lower,,,,,,
6/19/1967,635.5,-286.99,Lower,,,,,,
6/20/1967,636,-287.49,Lower,,,,,,
6/21/1967,636,-287.49,Lower,,,,,,
6/22/1967,635.5,-286.99,Lower,,,,,,
6/23/1967,635,-286.49,Lower,,,,,,
6/24/1967,633.7,-285.19,Lower,,,,,,
6/25/1967,633.1,-284.59,Lower,,,,,,
6/26/1967,630.1,-281.59,Lower,,,,,,
6/27/1967,629.2,-280.69,Lower,,,,,,
6/28/1967,629,-280.49,Lower,,,,,,
6/29/1967,632.1,-283.59,Lower,,,,,,
6/30/1967,631,-282.49,Lower,,,,,,
7/1/1967,634.2,-285.69,Lower,,,,,,
7/2/1967,635.1,-286.59,Lower,,,,,,
7/3/1967,635.8,-287.29,Lower,,,,,,
7/4/1967,636.5,-287.99,Lower,,,,,,
7/5/1967,639.1,-290.59,Lower,,,,,,
7/6/1967,640.1,-291.59,Lower,,,,,,
7/7/1967,641.8,-293.29,Lower,,,,,,
7/8/1967,642.8,-294.29,Lower,,,,,,
7/9/1967,643.7,-295.19,Lower,,,,,,
7/10/1967,644.5,-295.99,Lower,,,,,,
7/11/1967,644.4,-295.89,Lower,,,,,,
7/12/1967,644.7,-296.19,Lower,,,,,,
7/13/1967,643.2,-294.69,Lower,,,,,,
7/14/1967,643.9,-295.39,Lower,,,,,,
7/15/1967,645,-296.49,Lower,,,,,,
7/16/1967,646.2,-297.69,Lower,,,,,,
7/17/1967,647.3,-298.79,Lower,,,,,,
7/18/1967,647.8,-299.29,Lower,,,,,,
7/19/1967,646.8,-298.29,Lower,,,,,,
7/20/1967,646.3,-297.79,Lower,,,,,,
7/21/1967,646.1,-297.59,Lower,,,,,,
7/22/1967,645.9,-297.39,Lower,,,,,,
7/23/1967,645.1,-296.59,Lower,,,,,,
7/24/1967,644.5,-295.99,Lower,,,,,,
7/25/1967,644.1,-295.59,Lower,,,,,,
7/26/1967,643.2,-294.69,Lower,,,,,,
7/27/1967,642.1,-293.59,Lower,,,,,,
7/28/1967,641.1,-292.59,Lower,,,,,,
7/29/1967,640.7,-292.19,Lower,,,,,,
7/30/1967,640.1,-291.59,Lower,,,,,,
7/31/1967,639.2,-290.69,Lower,,,,,,
8/1/1967,639.4,-290.89,Lower,,,,,,
8/2/1967,639.8,-291.29,Lower,,,,,,
8/3/1967,640,-291.49,Lower,,,,,,
8/4/1967,640.1,-291.59,Lower,,,,,,
8/5/1967,640.2,-291.69,Lower,,,,,,
8/6/1967,640.5,-291.99,Lower,,,,,,
8/7/1967,640.7,-292.19,Lower,,,,,,
8/8/1967,640.8,-292.29,Lower,,,,,,
8/9/1967,640.5,-291.99,Lower,,,,,,
8/10/1967,639.9,-291.39,Lower,,,,,,
8/11/1967,639.4,-290.89,Lower,,,,,,
8/12/1967,639.1,-290.59,Lower,,,,,,
8/13/1967,638.8,-290.29,Lower,,,,,,
8/14/1967,638.1,-289.59,Lower,,,,,,
8/15/1967,638,-289.49,Lower,,,,,,
8/16/1967,638,-289.49,Lower,,,,,,
8/17/1967,638,-289.49,Lower,,,,,,
8/18/1967,638,-289.49,Lower,,,,,,
8/19/1967,637.8,-289.29,Lower,,,,,,
8/20/1967,637.7,-289.19,Lower,,,,,,
8/21/1967,637.7,-289.19,Lower,,,,,,
8/22/1967,635.2,-286.69,Lower,,,,,,
8/23/1967,634.9,-286.39,Lower,,,,,,
8/24/1967,635.1,-286.59,Lower,,,,,,
8/25/1967,635.2,-286.69,Lower,,,,,,
8/26/1967,634.5,-285.99,Lower,,,,,,
8/27/1967,634.5,-285.99,Lower,,,,,,
8/28/1967,634.8,-286.29,Lower,,,,,,
8/29/1967,634.3,-285.79,Lower,,,,,,
8/30/1967,635,-286.49,Lower,,,,,,
8/31/1967,635,-286.49,Lower,,,,,,
9/1/1967,634.8,-286.29,Lower,,,,,,
9/2/1967,634.8,-286.29,Lower,,,,,,
9/3/1967,634,-285.49,Lower,,,,,,
9/4/1967,626.5,-277.99,Lower,,,,,,
9/5/1967,624.8,-276.29,Lower,,,,,,
9/6/1967,623.3,-274.79,Lower,,,,,,
9/7/1967,621.8,-273.29,Lower,,,,,,
9/8/1967,620,-271.49,Lower,,,,,,
9/9/1967,618.1,-269.59,Lower,,,,,,
9/10/1967,616.9,-268.39,Lower,,,,,,
9/11/1967,615.8,-267.29,Lower,,,,,,
9/12/1967,614.8,-266.29,Lower,,,,,,
9/13/1967,614.8,-266.29,Lower,,,,,,
9/14/1967,615.9,-267.39,Lower,,,,,,
9/15/1967,614.5,-265.99,Lower,,,,,,
9/16/1967,612,-263.49,Lower,,,,,,
9/17/1967,610.5,-261.99,Lower,,,,,,
9/18/1967,608.8,-260.29,Lower,,,,,,
9/19/1967,607.2,-258.69,Lower,,,,,,
9/20/1967,606.5,-257.99,Lower,,,,,,
9/21/1967,606.2,-257.69,Lower,,,,,,
9/22/1967,607.5,-258.99,Lower,,,,,,
9/23/1967,607.7,-259.19,Lower,,,,,,
9/24/1967,608,-259.49,Lower,,,,,,
