datetime,Mean CH - layer 2 (Intermediate Aquifer)
4/1/1999,13.07116116
5/1/1999,13.06987642
6/1/1999,13.0685663
7/1/1999,13.050116
8/1/1999,12.98988122
9/1/1999,12.92395036
10/1/1999,12.85732727
11/1/1999,12.809859
12/1/1999,12.74909182
1/1/2000,12.74284957
2/1/2000,12.72591076
3/1/2000,12.72137288
4/1/2000,12.71783695
5/1/2000,12.71504224
6/1/2000,12.71199093
7/1/2000,12.70776181
8/1/2000,12.68100767
9/1/2000,12.61407256
10/1/2000,12.53206572
11/1/2000,12.40626349
12/1/2000,12.40848727
1/1/2001,12.41727202
2/1/2001,12.41156304
3/1/2001,12.4082455
4/1/2001,12.40558514
5/1/2001,12.40427542
6/1/2001,12.40303669
7/1/2001,12.40035007
8/1/2001,12.30386093
9/1/2001,12.26266812
10/1/2001,12.22146942
11/1/2001,12.10754682
12/1/2001,12.12174296
1/1/2002,12.11515664
2/1/2002,12.1092118
3/1/2002,12.10614677
4/1/2002,12.10448976
5/1/2002,12.10374307
6/1/2002,12.10295769
7/1/2002,12.10094124
8/1/2002,12.03651301
9/1/2002,11.99709486
10/1/2002,11.95203141
11/1/2002,11.89553842
12/1/2002,11.85489512
1/1/2003,11.84800495
2/1/2003,11.84136417
3/1/2003,11.83764772
4/1/2003,11.83526432
5/1/2003,11.83435917
6/1/2003,11.83376952
7/1/2003,11.83313345
8/1/2003,11.84307566
9/1/2003,11.78775855
10/1/2003,11.71030991
11/1/2003,11.65107043
12/1/2003,11.63518878
1/1/2004,11.62814861
2/1/2004,11.62229295
3/1/2004,11.61896793
4/1/2004,11.60152307
5/1/2004,11.6006372
6/1/2004,11.59944793
7/1/2004,11.59592182
8/1/2004,11.54458852
9/1/2004,11.48118975
10/1/2004,11.4019509
11/1/2004,11.35331366
12/1/2004,11.34630386
1/1/2005,11.3395051
2/1/2005,11.33580358
3/1/2005,11.34594235
4/1/2005,11.34523709
5/1/2005,11.34482457
6/1/2005,11.34455394
7/1/2005,11.34424522
8/1/2005,11.3060127
9/1/2005,11.24479255
10/1/2005,11.18207533
11/1/2005,11.11048929
12/1/2005,11.10322266
1/1/2006,11.09589181
2/1/2006,11.091101
3/1/2006,11.0884328
4/1/2006,11.08738376
5/1/2006,11.08680172
6/1/2006,11.08645142
7/1/2006,11.08615969
8/1/2006,11.08530289
9/1/2006,11.04632685
10/1/2006,11.00302845
11/1/2006,10.95837614
12/1/2006,10.96256982
1/1/2007,10.955728
2/1/2007,10.96147217
3/1/2007,10.95916485
4/1/2007,10.95795018
5/1/2007,10.95727027
6/1/2007,10.95563134
7/1/2007,10.93283441
8/1/2007,10.87563879
9/1/2007,10.83112301
10/1/2007,10.77057807
11/1/2007,10.7352368
12/1/2007,10.71501449
1/1/2008,10.70752462
2/1/2008,10.70127904
3/1/2008,10.69765805
4/1/2008,10.69614203
5/1/2008,10.69535619
6/1/2008,10.69301336
7/1/2008,10.66635437
8/1/2008,10.60757656
9/1/2008,10.54530805
10/1/2008,10.48299259
11/1/2008,10.42353659
12/1/2008,10.40445662
1/1/2009,10.39665755
2/1/2009,10.38938331
3/1/2009,10.38512882
4/1/2009,10.3820974
5/1/2009,10.3807258
6/1/2009,10.37822548
7/1/2009,10.39383454
8/1/2009,10.34064858
9/1/2009,10.2945352
10/1/2009,10.23072214
11/1/2009,10.13256869
12/1/2009,10.12764638
1/1/2010,10.11975465
2/1/2010,10.11203342
3/1/2010,10.10686429
4/1/2010,10.10308824
5/1/2010,10.10136192
6/1/2010,10.10030262
7/1/2010,10.09829807
8/1/2010,10.09747153
9/1/2010,10.03640867
10/1/2010,9.972593097
11/1/2010,9.892391154
12/1/2010,9.892398346
1/1/2011,9.884366079
2/1/2011,9.876649463
3/1/2011,9.872038738
4/1/2011,9.868734485
5/1/2011,9.867171376
6/1/2011,9.865940718
7/1/2011,9.862976357
8/1/2011,9.856979929
9/1/2011,9.798570725
10/1/2011,9.707817353
11/1/2011,9.668001452
12/1/2011,9.648031116
1/1/2012,9.640162109
2/1/2012,9.634778393
3/1/2012,9.630747187
4/1/2012,9.628119043
5/1/2012,9.613464028
6/1/2012,9.611338395
7/1/2012,9.60722672
8/1/2012,9.570045283
9/1/2012,9.526148771
10/1/2012,9.465401638
11/1/2012,9.398478683
12/1/2012,9.421290802
1/1/2013,9.413110786
2/1/2013,9.405774671
3/1/2013,9.401516824
4/1/2013,9.389079243
5/1/2013,9.385485736
6/1/2013,9.379753566
7/1/2013,9.332278045
