datetime,Mean CH - layer 2 (Intermediate Aquifer)
6/1/1975,35.02554303
7/1/1975,35.00285209
8/1/1975,34.9795618
9/1/1975,34.96663797
10/1/1975,34.95484571
11/1/1975,34.94263083
12/1/1975,34.9299627
1/1/1976,34.9176339
2/1/1976,34.91262998
3/1/1976,34.90108923
4/1/1976,34.87700796
5/1/1976,34.85930409
6/1/1976,34.83645744
7/1/1976,34.81267892
8/1/1976,34.78659964
9/1/1976,34.75235601
10/1/1976,34.70262547
11/1/1976,34.67469296
12/1/1976,34.64691782
1/1/1977,34.60927054
2/1/1977,34.56693919
3/1/1977,34.52895776
4/1/1977,34.48477472
5/1/1977,34.45259309
6/1/1977,34.40885105
7/1/1977,34.36718437
8/1/1977,34.33459416
9/1/1977,34.30485099
10/1/1977,34.27285469
11/1/1977,34.2383581
12/1/1977,34.21135659
1/1/1978,34.18890546
2/1/1978,34.17491406
3/1/1978,34.16433897
4/1/1978,34.15066453
5/1/1978,34.13840694
6/1/1978,34.12572382
7/1/1978,34.10961944
8/1/1978,34.09687637
9/1/1978,34.08411538
10/1/1978,34.07171184
11/1/1978,34.05787288
12/1/1978,34.03851129
1/1/1979,34.02006996
2/1/1979,34.00686847
3/1/1979,33.99522797
4/1/1979,33.98233493
5/1/1979,33.96983886
6/1/1979,33.95690634
7/1/1979,33.94437292
8/1/1979,33.93140227
9/1/1979,33.90793142
10/1/1979,33.8953832
11/1/1979,33.88137284
12/1/1979,33.86793143
1/1/1980,33.84275683
2/1/1980,33.80461564
3/1/1980,33.78268191
4/1/1980,33.76893008
5/1/1980,33.75617801
6/1/1980,33.74301679
7/1/1980,33.73026027
8/1/1980,33.71705786
9/1/1980,33.70383536
10/1/1980,33.68699632
11/1/1980,33.67370382
12/1/1980,33.66080214
1/1/1981,33.64744621
2/1/1981,33.63407639
3/1/1981,33.6219898
4/1/1981,33.6085977
5/1/1981,33.59618485
6/1/1981,33.58364837
7/1/1981,33.56975624
8/1/1981,33.55630383
9/1/1981,33.5427931
10/1/1981,33.52957528
11/1/1981,33.51567562
12/1/1981,33.50141647
1/1/1982,33.48540913
2/1/1982,33.47178713
3/1/1982,33.45954464
4/1/1982,33.44597729
5/1/1982,33.42016695
6/1/1982,33.40655929
7/1/1982,33.39635773
8/1/1982,33.38277983
9/1/1982,33.3692005
10/1/1982,33.35606098
11/1/1982,33.34248808
12/1/1982,33.32935959
1/1/1983,33.31580287
2/1/1983,33.30225855
3/1/1983,33.29003935
4/1/1983,33.27654465
5/1/1983,33.26355849
6/1/1983,33.25029194
