datetime,Mean CH - layer 3 (Pliocene)
6/1/1962,182.170388
7/1/1962,182.1690856
8/1/1962,182.1678022
9/1/1962,182.1665531
10/1/1962,182.1974353
11/1/1962,182.1959982
12/1/1962,182.1946211
1/1/1963,182.1932227
2/1/1963,182.1600406
3/1/1963,182.1589147
4/1/1963,182.1576958
5/1/1963,182.156517
6/1/1963,182.1553023
7/1/1963,182.1541334
8/1/1963,182.1529365
9/1/1963,182.1517549
10/1/1963,182.1506296
11/1/1963,182.1494905
12/1/1963,182.1484141
1/1/1964,182.1473336
2/1/1964,182.1462936
3/1/1964,182.1453605
4/1/1964,182.1444095
5/1/1964,182.1435324
6/1/1964,182.1426706
7/1/1964,182.1418727
8/1/1964,182.1410868
9/1/1964,182.1403389
10/1/1964,182.1396458
11/1/1964,182.1389558
12/1/1964,182.1383109
1/1/1965,182.1376668
2/1/1965,182.1370428
3/1/1965,182.1364938
4/1/1965,182.1359017
5/1/1965,182.1353404
6/1/1965,182.1347146
7/1/1965,182.13399
8/1/1965,182.1328809
9/1/1965,182.1316459
10/1/1965,182.1303806
11/1/1965,182.1290141
12/1/1965,182.1265375
1/1/1966,182.1237738
2/1/1966,182.1223064
3/1/1966,182.12092
4/1/1966,182.1193155
5/1/1966,182.1169932
6/1/1966,182.0796074
7/1/1966,181.988112
8/1/1966,181.9228403
9/1/1966,181.5969167
10/1/1966,181.2360329
11/1/1966,180.6589881
12/1/1966,179.9620647
1/1/1967,179.5809297
2/1/1967,179.2696216
3/1/1967,179.1178037
4/1/1967,178.9305055
5/1/1967,178.8014749
6/1/1967,178.6607978
7/1/1967,178.4846714
8/1/1967,178.1081209
9/1/1967,177.4514668
10/1/1967,176.8180171
11/1/1967,176.1295607
12/1/1967,175.4232334
1/1/1968,174.8081099
2/1/1968,174.2827496
3/1/1968,174.0724361
4/1/1968,173.8285068
5/1/1968,173.4850612
6/1/1968,173.1883264
7/1/1968,172.9138762
8/1/1968,172.6197758
9/1/1968,171.8876169
10/1/1968,170.8621657
11/1/1968,169.7870271
12/1/1968,168.5208085
1/1/1969,167.8370867
2/1/1969,167.6206356
3/1/1969,167.3808818
4/1/1969,167.1491408
5/1/1969,166.9533835
6/1/1969,166.6791119
7/1/1969,166.4443399
8/1/1969,166.223528
9/1/1969,165.9522178
10/1/1969,165.6285791
11/1/1969,165.4062797
12/1/1969,165.1248183
1/1/1970,164.8911263
2/1/1970,164.6951281
3/1/1970,164.5261942
4/1/1970,164.1799636
5/1/1970,163.9462978
6/1/1970,163.6777181
7/1/1970,163.387878
8/1/1970,163.1586838
9/1/1970,162.9226234
10/1/1970,162.6603859
11/1/1970,162.3599779
12/1/1970,161.9915151
1/1/1971,161.7392122
2/1/1971,161.4982922
3/1/1971,161.1999346
4/1/1971,160.8350311
5/1/1971,160.5469382
6/1/1971,160.279182
7/1/1971,160.0731456
8/1/1971,159.8299528
9/1/1971,159.5689495
10/1/1971,159.4283653
11/1/1971,159.2693059
12/1/1971,159.1731078
1/1/1972,159.0805681
2/1/1972,158.9883141
3/1/1972,158.9658549
4/1/1972,158.9313478
