datetime,Mean CH - layer 3 (Lower Aquifer)
9/1/1983,143.670015
10/1/1983,143.6691983
11/1/1983,143.6691983
12/1/1983,143.6691983
1/1/1984,143.6691983
2/1/1984,143.6691983
3/1/1984,143.6691983
4/1/1984,143.6691983
5/1/1984,143.6691983
6/1/1984,143.6691983
7/1/1984,143.6691983
8/1/1984,143.6691983
9/1/1984,143.6691983
10/1/1984,143.6691983
11/1/1984,143.6691983
12/1/1984,143.6691983
1/1/1985,143.6691983
2/1/1985,143.6691983
3/1/1985,143.6691983
4/1/1985,143.6691983
5/1/1985,143.6691983
6/1/1985,143.6691983
7/1/1985,143.6691983
8/1/1985,143.6691983
9/1/1985,143.6691983
10/1/1985,143.6691983
11/1/1985,143.6691983
12/1/1985,143.6691983
1/1/1986,143.6691983
2/1/1986,143.6691983
3/1/1986,143.6691983
4/1/1986,143.6691983
5/1/1986,143.6691983
6/1/1986,143.6691983
7/1/1986,143.6691983
8/1/1986,143.6691983
9/1/1986,143.6691983
10/1/1986,143.6691983
11/1/1986,143.6691983
12/1/1986,143.6691983
1/1/1987,143.6691983
2/1/1987,143.6691983
3/1/1987,143.6691983
4/1/1987,143.6691983
5/1/1987,143.6691983
6/1/1987,143.6691983
7/1/1987,143.6691983
8/1/1987,143.6691983
9/1/1987,143.6691983
10/1/1987,143.6691983
11/1/1987,143.6691983
12/1/1987,143.6691983
1/1/1988,143.6691983
2/1/1988,143.6691983
3/1/1988,143.6691983
4/1/1988,143.6691983
5/1/1988,143.6691983
6/1/1988,143.6691983
7/1/1988,143.6691983
8/1/1988,143.6691983
9/1/1988,143.6691983
10/1/1988,143.6691983
11/1/1988,143.6691983
12/1/1988,143.6691983
1/1/1989,143.6691983
2/1/1989,143.6691983
3/1/1989,143.6691415
4/1/1989,143.6689849
5/1/1989,143.6686462
6/1/1989,143.6684911
7/1/1989,143.6661897
8/1/1989,143.648352
9/1/1989,143.6312432
10/1/1989,143.622282
11/1/1989,143.6046033
12/1/1989,143.590345
1/1/1990,143.6016616
2/1/1990,143.5911836
3/1/1990,143.5826748
4/1/1990,143.5722739
5/1/1990,143.5549687
6/1/1990,143.4996366
7/1/1990,143.490828
8/1/1990,143.4184692
9/1/1990,143.348363
10/1/1990,143.2732753
11/1/1990,143.1959291
12/1/1990,143.1435225
1/1/1991,143.0338448
2/1/1991,142.9711327
3/1/1991,142.9101433
4/1/1991,142.862943
5/1/1991,142.7849094
6/1/1991,142.7674186
7/1/1991,142.7023282
8/1/1991,142.6153717
9/1/1991,142.5432098
10/1/1991,142.5037832
11/1/1991,142.4340637
12/1/1991,142.3939299
1/1/1992,142.3332835
2/1/1992,142.2646391
3/1/1992,142.2262151
4/1/1992,142.1702818
5/1/1992,142.0944203
6/1/1992,142.0122799
7/1/1992,141.9216913
8/1/1992,141.8639561
9/1/1992,141.7894433
10/1/1992,141.6790052
11/1/1992,141.5991984
12/1/1992,141.5267406
1/1/1993,141.4493728
2/1/1993,141.3605317
3/1/1993,141.3137223
4/1/1993,141.2530049
5/1/1993,141.1594409
6/1/1993,141.0774829
7/1/1993,141.0144107
8/1/1993,140.9532265
9/1/1993,140.9340808
10/1/1993,140.881063
11/1/1993,140.8217872
12/1/1993,140.7715741
