datetime,Mean CH - layer 3 (Pliocene)
4/1/1995,114.2623373
5/1/1995,114.2618485
6/1/1995,114.2612228
7/1/1995,114.2606799
8/1/1995,114.2602546
9/1/1995,114.2598857
10/1/1995,114.2595727
11/1/1995,114.2594126
12/1/1995,114.2592741
1/1/1996,114.2591677
2/1/1996,114.2590755
3/1/1996,114.2589893
4/1/1996,114.2588971
5/1/1996,114.2588083
6/1/1996,114.2587171
7/1/1996,114.2586298
8/1/1996,114.2585408
9/1/1996,114.258453
10/1/1996,114.2583693
11/1/1996,114.258284
12/1/1996,114.2582024
1/1/1997,114.258119
2/1/1997,114.2580366
3/1/1997,114.2579634
4/1/1997,114.2578836
5/1/1997,114.2578076
6/1/1997,114.2577294
7/1/1997,114.2576536
8/1/1997,114.2575752
9/1/1997,114.2574967
10/1/1997,114.2574207
11/1/1997,114.2572651
12/1/1997,114.2570766
1/1/1998,114.2567409
2/1/1998,114.2563702
3/1/1998,114.2560309
4/1/1998,114.2556452
5/1/1998,114.2552582
6/1/1998,114.2548409
7/1/1998,114.2543835
8/1/1998,114.2537781
9/1/1998,114.2529719
10/1/1998,114.2520641
11/1/1998,114.2509029
12/1/1998,114.2495432
1/1/1999,114.248037
2/1/1999,114.2463393
3/1/1999,114.2445284
4/1/1999,114.2422537
5/1/1999,114.2398234
6/1/1999,114.23714
7/1/1999,114.2344534
8/1/1999,114.231673
9/1/1999,114.2289387
10/1/1999,114.2263022
11/1/1999,114.2235196
12/1/1999,114.2205564
1/1/2000,114.2171707
2/1/2000,114.2135975
3/1/2000,114.2102688
4/1/2000,114.2069696
5/1/2000,114.1403405
6/1/2000,114.138094
7/1/2000,114.1364791
8/1/2000,114.1352859
9/1/2000,114.1343988
10/1/2000,114.1336928
11/1/2000,114.133105
12/1/2000,114.1326685
1/1/2001,114.1323227
2/1/2001,114.132012
3/1/2001,114.1317465
4/1/2001,114.1314578
5/1/2001,114.1311726
6/1/2001,114.1308776
7/1/2001,114.1306187
8/1/2001,114.1304023
9/1/2001,114.1302227
10/1/2001,114.130039
11/1/2001,114.1298362
12/1/2001,114.1296152
1/1/2002,114.129368
2/1/2002,114.1291097
3/1/2002,114.1287988
4/1/2002,114.1283198
5/1/2002,114.1277277
6/1/2002,114.12703
7/1/2002,114.1260165
8/1/2002,114.1249483
9/1/2002,114.1238868
10/1/2002,114.12261
11/1/2002,114.1211921
12/1/2002,114.1198254
1/1/2003,114.1183821
2/1/2003,114.1169024
3/1/2003,114.115523
4/1/2003,114.1137416
5/1/2003,114.1118613
6/1/2003,114.1098905
7/1/2003,114.1078934
8/1/2003,114.105587
9/1/2003,114.103247
10/1/2003,114.100881
11/1/2003,114.0982569
12/1/2003,114.0954235
1/1/2004,114.092219
2/1/2004,114.0886861
3/1/2004,114.0850907
4/1/2004,114.080433
5/1/2004,114.0752661
6/1/2004,114.0693192
7/1/2004,114.0631422
8/1/2004,114.0562045
9/1/2004,114.0490153
10/1/2004,114.0419842
11/1/2004,114.0346247
12/1/2004,114.0274659
1/1/2005,114.0200819
2/1/2005,114.0128926
3/1/2005,114.0064684
4/1/2005,113.9995216
5/1/2005,113.9928996
6/1/2005,113.9859997
7/1/2005,113.8533164
8/1/2005,113.8463705
9/1/2005,113.8392838
10/1/2005,113.8323557
11/1/2005,113.8252453
12/1/2005,113.8184043
1/1/2006,113.8114504
2/1/2006,113.8048796
3/1/2006,113.7992035
4/1/2006,113.793226
5/1/2006,113.7876341
6/1/2006,113.7817747
7/1/2006,113.7759131
8/1/2006,113.7697921
9/1/2006,113.7636711
10/1/2006,113.7577324
11/1/2006,113.7515556
12/1/2006,113.7455961
1/1/2007,113.7395434
2/1/2007,113.7336596
3/1/2007,113.7285555
4/1/2007,113.7233997
5/1/2007,113.7191546
6/1/2007,113.7155453
7/1/2007,113.7123706
8/1/2007,113.7090905
9/1/2007,113.7055702
10/1/2007,113.7017333
11/1/2007,113.6974422
12/1/2007,113.692774
1/1/2008,113.6876691
2/1/2008,113.6821433
3/1/2008,113.6766716
4/1/2008,113.6706834
5/1/2008,113.6647932
6/1/2008,113.6586404
7/1/2008,113.652618
8/1/2008,113.6462993
9/1/2008,113.6399085
10/1/2008,113.6336682
11/1/2008,113.6271637
12/1/2008,113.6208196
1/1/2009,113.6142135
2/1/2009,113.6075586
3/1/2009,113.6015093
4/1/2009,113.5947672
5/1/2009,113.5882057
6/1/2009,113.581391
7/1/2009,113.5746459
8/1/2009,113.5676312
9/1/2009,113.5605807
10/1/2009,113.5537476
11/1/2009,113.5467775
12/1/2009,113.5400318
1/1/2010,113.5330724
2/1/2010,113.5261497
3/1/2010,113.5199408
4/1/2010,113.5132045
5/1/2010,113.5069596
6/1/2010,113.5009652
7/1/2010,113.4956113
8/1/2010,113.490564
9/1/2010,113.4858835
10/1/2010,113.4815283
11/1/2010,113.4768861
12/1/2010,113.4721554
1/1/2011,113.4670133
2/1/2011,113.4618239
3/1/2011,113.4569855
4/1/2011,113.4513881
5/1/2011,113.4457728
6/1/2011,113.4398847
7/1/2011,113.4342284
8/1/2011,113.4284744
9/1/2011,113.4226708
10/1/2011,113.4170243
11/1/2011,113.4112079
12/1/2011,113.4055614
