datetime,Mean CH - layer 2 (Principal Aquifer)
10/1/1967,143.1279594
11/1/1967,143.1167246
12/1/1967,143.1059035
1/1/1968,143.0947753
2/1/1968,143.0837008
3/1/1968,143.0733864
4/1/1968,143.0624122
5/1/1968,143.0518403
6/1/1968,143.0409678
7/1/1968,143.030497
8/1/1968,143.0194592
9/1/1968,143.0066955
10/1/1968,142.9897533
11/1/1968,142.9729929
12/1/1968,143.0289101
1/1/1969,143.0159517
2/1/1969,142.9596047
3/1/1969,142.9497132
4/1/1969,142.9391093
5/1/1969,142.928959
6/1/1969,142.9186843
7/1/1969,142.9088461
8/1/1969,142.8986762
9/1/1969,142.9346222
10/1/1969,142.9714636
11/1/1969,142.9612677
12/1/1969,142.9514277
1/1/1970,142.9412913
2/1/1970,142.9309947
3/1/1970,142.9215277
4/1/1970,142.9110699
5/1/1970,142.9456109
6/1/1970,142.8988345
7/1/1970,142.8889142
8/1/1970,142.8786822
9/1/1970,142.8685103
10/1/1970,142.8587407
11/1/1970,142.8487299
12/1/1970,142.8392
1/1/1971,142.8295346
2/1/1971,142.8200991
3/1/1971,142.8116205
4/1/1971,142.8022725
5/1/1971,142.7931149
6/1/1971,142.78379
7/1/1971,142.7748891
8/1/1971,142.7658334
9/1/1971,142.7568918
10/1/1971,142.7482819
11/1/1971,142.7394269
12/1/1971,142.7308962
1/1/1972,142.7221224
2/1/1972,142.7133892
3/1/1972,142.7052542
4/1/1972,142.6965972
5/1/1972,142.6882565
6/1/1972,142.6795801
7/1/1972,142.7157601
8/1/1972,142.7050431
9/1/1972,142.681853
10/1/1972,142.6514296
11/1/1972,142.6356972
12/1/1972,142.583519
1/1/1973,142.5487419
2/1/1973,142.5289426
3/1/1973,142.5167048
4/1/1973,142.5063474
5/1/1973,142.4969755
6/1/1973,142.487365
7/1/1973,142.4777389
8/1/1973,142.5181972
9/1/1973,142.5030364
10/1/1973,142.4791013
11/1/1973,142.497937
12/1/1973,142.3507411
1/1/1974,142.3285491
2/1/1974,142.3055906
3/1/1974,142.2945797
4/1/1974,142.2845391
5/1/1974,142.2755594
6/1/1974,142.2668001
7/1/1974,142.2585211
8/1/1974,142.2500607
9/1/1974,142.2416744
10/1/1974,142.2336188
11/1/1974,142.2253447
12/1/1974,142.2173863
1/1/1975,142.209226
2/1/1975,142.2458266
3/1/1975,142.28378
4/1/1975,142.2757817
5/1/1975,142.3294822
6/1/1975,142.3209344
7/1/1975,142.3121409
8/1/1975,142.3025994
9/1/1975,142.2916286
10/1/1975,142.2726804
11/1/1975,142.1556259
12/1/1975,142.0581324
1/1/1976,141.877105
2/1/1976,141.7432204
3/1/1976,141.3359397
4/1/1976,140.812793
5/1/1976,140.4139612
6/1/1976,140.0507991
7/1/1976,139.500246
8/1/1976,138.608962
9/1/1976,137.6373267
10/1/1976,136.7024822
11/1/1976,135.8629809
12/1/1976,134.9164567
1/1/1977,134.324981
2/1/1977,133.2758225
3/1/1977,132.3665227
4/1/1977,131.0916732
5/1/1977,130.2621875
6/1/1977,129.6356823
7/1/1977,129.2021896
8/1/1977,128.5378594
9/1/1977,127.5575767
10/1/1977,126.5425004
11/1/1977,125.73306
12/1/1977,124.6719847
1/1/1978,124.2225891
2/1/1978,123.9500222
3/1/1978,123.7245988
4/1/1978,123.5708791
5/1/1978,123.4531113
6/1/1978,123.356138
7/1/1978,123.2796759
8/1/1978,123.2153296
9/1/1978,123.1631712
10/1/1978,123.1209691
