datetime,Mean CH - layer 3 (Pliocene)
6/1/1994,117.9562053
7/1/1994,117.8879256
8/1/1994,117.8182742
9/1/1994,117.7752186
10/1/1994,117.7095221
11/1/1994,117.6425641
12/1/1994,117.5483669
1/1/1995,117.5128425
2/1/1995,117.4487727
3/1/1995,117.3917162
4/1/1995,117.3295654
5/1/1995,117.270385
6/1/1995,117.2102103
7/1/1995,117.1527883
8/1/1995,117.0942393
9/1/1995,117.0364404
10/1/1995,117.0077196
11/1/1995,116.951405
12/1/1995,116.8976794
1/1/1996,116.8429419
2/1/1996,116.7889324
3/1/1996,116.7645899
4/1/1996,116.8414844
5/1/1996,116.7906787
6/1/1996,116.7098594
7/1/1996,116.6601513
8/1/1996,116.6924278
9/1/1996,116.6419123
10/1/1996,116.5066605
11/1/1996,116.4575169
12/1/1996,116.4104422
1/1/1997,116.3623218
2/1/1997,116.3148162
3/1/1997,116.2724789
4/1/1997,116.2263474
5/1/1997,116.1823998
6/1/1997,116.13762
7/1/1997,116.0948534
8/1/1997,116.0512505
9/1/1997,116.0082007
10/1/1997,115.9670023
11/1/1997,115.9248982
12/1/1997,115.8845752
1/1/1998,115.8433295
2/1/1998,115.8024598
3/1/1998,115.7900055
4/1/1998,115.6677526
5/1/1998,115.6294179
6/1/1998,115.5101497
7/1/1998,115.3945023
8/1/1998,115.2800198
9/1/1998,115.2419931
10/1/1998,115.2052209
11/1/1998,115.1672277
12/1/1998,115.2068079
1/1/1999,115.1684351
2/1/1999,115.0565016
3/1/1999,115.0215776
4/1/1999,114.9827265
5/1/1999,114.9448284
6/1/1999,114.9052547
7/1/1999,114.8667194
8/1/1999,114.8026644
9/1/1999,114.6910705
10/1/1999,114.6515487
11/1/1999,114.6104698
12/1/1999,114.5703558
1/1/2000,114.5571635
2/1/2000,114.446292
3/1/2000,114.4067409
4/1/2000,114.3642432
5/1/2000,114.3230332
6/1/2000,114.2803964
7/1/2000,114.2390882
8/1/2000,114.1964092
9/1/2000,114.1538553
10/1/2000,114.1130111
11/1/2000,114.0471416
12/1/2000,114.0075864
1/1/2001,113.9677585
2/1/2001,113.9290034
3/1/2001,113.8952179
4/1/2001,113.8596144
5/1/2001,113.8264447
6/1/2001,113.8173258
7/1/2001,113.7863703
8/1/2001,113.75527
9/1/2001,113.7248559
10/1/2001,113.7192441
11/1/2001,113.6896914
12/1/2001,113.6613828
1/1/2002,113.6550726
2/1/2002,113.6262477
3/1/2002,113.6003761
4/1/2002,113.5718888
5/1/2002,113.5444269
6/1/2002,113.5161408
7/1/2002,113.488831
8/1/2002,113.4606232
9/1/2002,113.4324114
10/1/2002,113.4051494
11/1/2002,113.3770171
12/1/2002,113.2861261
1/1/2003,113.2582065
2/1/2003,113.2303515
3/1/2003,113.2052836
4/1/2003,113.1776307
5/1/2003,113.1509048
6/1/2003,113.123358
7/1/2003,113.0967545
8/1/2003,113.0079201
9/1/2003,112.9808967
10/1/2003,112.9549285
11/1/2003,112.928339
12/1/2003,112.9028776
1/1/2004,112.8768482
2/1/2004,112.8510536
3/1/2004,112.8270834
4/1/2004,112.8016181
5/1/2004,112.7771072
6/1/2004,112.7519237
7/1/2004,112.7509382
8/1/2004,112.7259435
9/1/2004,112.70091
10/1/2004,112.8070678
11/1/2004,112.7813358
12/1/2004,112.756279
1/1/2005,112.7302853
2/1/2005,112.7041114
3/1/2005,112.6802804
4/1/2005,112.6538537
5/1/2005,112.5693012
6/1/2005,112.5425742
7/1/2005,112.5166654
8/1/2005,112.4896981
9/1/2005,112.4626619
10/1/2005,112.4363093
11/1/2005,112.4089574
12/1/2005,112.3824273
1/1/2006,112.3549216
2/1/2006,112.3272086
3/1/2006,112.3020777
4/1/2006,112.2741317
5/1/2006,112.2470227
6/1/2006,112.218986
7/1/2006,112.1916897
8/1/2006,112.163356
9/1/2006,112.1348272
10/1/2006,112.1070124
11/1/2006,112.1799211
12/1/2006,112.151742
1/1/2007,112.1225577
2/1/2007,112.0932875
3/1/2007,112.0106907
4/1/2007,111.9814364
5/1/2007,111.9531067
6/1/2007,111.9238128
7/1/2007,111.8738766
8/1/2007,111.8444846
9/1/2007,111.8150703
10/1/2007,111.7865846
11/1/2007,111.7571272
12/1/2007,111.7286005
1/1/2008,111.6991037
2/1/2008,111.6475004
3/1/2008,111.6198532
4/1/2008,111.5902534
5/1/2008,111.5615852
6/1/2008,111.5319508
7/1/2008,111.503263
8/1/2008,111.47361
9/1/2008,111.4439488
10/1/2008,111.4152381
11/1/2008,111.3855654
12/1/2008,111.3568472
1/1/2009,111.3271716
2/1/2009,111.297499
3/1/2009,111.2707032
4/1/2009,111.2410468
5/1/2009,111.2123598
6/1/2009,111.1827317
7/1/2009,111.1540738
8/1/2009,111.0665603
9/1/2009,111.0363091
10/1/2009,111.0046442
11/1/2009,110.9693048
12/1/2009,110.9296391
1/1/2010,110.884922
2/1/2010,110.8374467
3/1/2010,110.7926916
4/1/2010,110.6541141
5/1/2010,110.6046265
6/1/2010,110.5538201
7/1/2010,110.5048882
8/1/2010,110.4550679
9/1/2010,110.4059424
10/1/2010,110.3898205
11/1/2010,110.311266
12/1/2010,110.265555
1/1/2011,110.2518223
2/1/2011,110.2114146
3/1/2011,110.1792748
4/1/2011,110.1461572
5/1/2011,110.1151897
6/1/2011,110.0835373
7/1/2011,110.0527372
8/1/2011,110.0208653
9/1/2011,109.9890402
10/1/2011,109.9580883
11/1/2011,109.9257083
12/1/2011,109.8939618
1/1/2012,109.8604208
2/1/2012,109.8265345
3/1/2012,109.7947245
4/1/2012,109.7604256
5/1/2012,109.7268869
6/1/2012,109.6917833
7/1/2012,109.6572639
8/1/2012,109.6484385
9/1/2012,109.5832065
10/1/2012,109.5973782
11/1/2012,109.5354569
12/1/2012,109.4971285
1/1/2013,109.4566987
2/1/2013,109.4152414
3/1/2013,109.3765816
4/1/2013,109.2520521
5/1/2013,109.2048545
6/1/2013,109.1531424
7/1/2013,109.1008269
8/1/2013,109.0438484
9/1/2013,109.0418977
10/1/2013,108.9682579
11/1/2013,108.9100618
12/1/2013,108.8288295
1/1/2014,108.7430967
2/1/2014,108.6748038
3/1/2014,108.6122214
4/1/2014,108.6311763
5/1/2014,108.5648231
6/1/2014,108.5273282
7/1/2014,108.462986
8/1/2014,108.3976824
9/1/2014,108.33363
10/1/2014,108.2728212
11/1/2014,108.2347067
12/1/2014,108.1993571
1/1/2015,108.1398093
2/1/2015,108.1040244
3/1/2015,108.0518101
4/1/2015,107.9947319
5/1/2015,107.9397619
6/1/2015,107.8691156
7/1/2015,107.8122525
8/1/2015,107.7363513
9/1/2015,107.6203478
10/1/2015,107.4704227
11/1/2015,107.241759
12/1/2015,106.99991
1/1/2016,106.7228725
2/1/2016,106.4823864
3/1/2016,106.3979031
4/1/2016,106.3244584
5/1/2016,106.2528645
6/1/2016,106.1799279
7/1/2016,106.0649934
8/1/2016,105.9963543
9/1/2016,105.9294028
10/1/2016,105.8661185
11/1/2016,105.8023281
12/1/2016,105.7419841
1/1/2017,105.6522161
2/1/2017,105.5647034
3/1/2017,105.5122043
4/1/2017,105.4554396
5/1/2017,105.4049533
6/1/2017,105.3495165
7/1/2017,105.2964001
8/1/2017,105.2157156
9/1/2017,105.1625136
10/1/2017,105.111738
11/1/2017,105.0599091
12/1/2017,105.010162
1/1/2018,104.959242
2/1/2018,104.9090315
3/1/2018,104.8646971
4/1/2018,104.8165226
5/1/2018,104.7451224
6/1/2018,104.6963397
7/1/2018,104.6468018
8/1/2018,104.5923201
9/1/2018,104.5546583
10/1/2018,104.3602985
11/1/2018,104.1769656
12/1/2018,103.9479505
1/1/2019,103.7896303
2/1/2019,103.7473975
3/1/2019,103.684379
4/1/2019,103.6195542
5/1/2019,103.5662787
6/1/2019,103.513508
7/1/2019,103.4589986
8/1/2019,103.3966425
9/1/2019,103.3313318
10/1/2019,103.2658489
11/1/2019,103.1498287
12/1/2019,103.0334307
1/1/2020,102.9649366
2/1/2020,102.9153741
3/1/2020,102.8453098
4/1/2020,102.7976736
5/1/2020,102.7283797
6/1/2020,102.6580713
7/1/2020,102.5897623
8/1/2020,102.5425348
9/1/2020,102.4698053
10/1/2020,102.4396312
11/1/2020,102.2579925
12/1/2020,102.0803386
1/1/2021,101.9607959
2/1/2021,101.912494
3/1/2021,101.8431075
4/1/2021,101.7688296
5/1/2021,101.7043263
6/1/2021,101.6156266
7/1/2021,101.5598173
8/1/2021,101.4764098
9/1/2021,101.4207668
10/1/2021,101.3411441
11/1/2021,101.2544613
12/1/2021,101.2009423
1/1/2022,101.1452445
2/1/2022,101.0882304
3/1/2022,101.0792621
4/1/2022,101.0218515
5/1/2022,100.9654141
6/1/2022,100.931663
7/1/2022,100.8485441
8/1/2022,100.83718
9/1/2022,100.7431307
10/1/2022,100.682195
11/1/2022,100.6183827
12/1/2022,100.5810096
1/1/2023,100.5156459
2/1/2023,100.4495103
3/1/2023,100.3891638
4/1/2023,100.3216283
5/1/2023,100.2556175
6/1/2023,100.1867397
7/1/2023,100.1447358
8/1/2023,100.0986171
9/1/2023,100.0036389
10/1/2023,99.89381608
11/1/2023,99.84939454
12/1/2023,99.83346545
1/1/2024,99.76180593
2/1/2024,99.70319978
3/1/2024,99.63738825
4/1/2024,99.54282878
5/1/2024,99.47653156
6/1/2024,99.40895138
7/1/2024,99.34437317
8/1/2024,99.27846897
9/1/2024,99.21334949
10/1/2024,99.15102915
11/1/2024,99.08733418
12/1/2024,99.02631253
1/1/2025,98.96387688
2/1/2025,98.90202419
3/1/2025,98.84660732
4/1/2025,98.78577234
5/1/2025,98.72735959
6/1/2025,98.66746015
7/1/2025,98.60989886
8/1/2025,98.55082626
9/1/2025,98.46844445
10/1/2025,98.41212749
11/1/2025,98.35427588
12/1/2025,98.29859649
1/1/2026,98.2413741
2/1/2026,98.16184472
3/1/2026,98.11080248
4/1/2026,98.05457316
5/1/2026,97.96058325
6/1/2026,97.90486999
7/1/2026,97.85119517
8/1/2026,97.79598187
9/1/2026,97.74101269
10/1/2026,97.68803963
11/1/2026,97.63353289
12/1/2026,97.58099692
1/1/2027,97.52693173
2/1/2027,97.4730844
3/1/2027,97.40376791
4/1/2027,97.36905215
5/1/2027,97.31754542
6/1/2027,97.2645249
7/1/2027,97.2134012
8/1/2027,97.16076816
9/1/2027,97.08893535
10/1/2027,97.038479
11/1/2027,96.98652204
12/1/2027,96.93640726
1/1/2028,96.88479562
2/1/2028,96.83335394
3/1/2028,96.78537691
4/1/2028,96.73425435
5/1/2028,96.68493093
6/1/2028,96.63412078
7/1/2028,96.58509467
8/1/2028,96.53458666
9/1/2028,96.48422858
10/1/2028,96.43563332
11/1/2028,96.38556394
12/1/2028,96.31936107
1/1/2029,96.26969123
2/1/2029,96.22016133
3/1/2029,96.17553754
4/1/2029,96.12626928
5/1/2029,96.04136475
6/1/2029,95.9923491
7/1/2029,95.97109514
8/1/2029,95.92232996
9/1/2029,95.87369454
10/1/2029,95.82674871
11/1/2029,95.77836593
12/1/2029,95.7316626
1/1/2030,95.68352803
2/1/2030,95.61890773
3/1/2030,95.57559668
4/1/2030,95.5116657
5/1/2030,95.46560052
6/1/2030,95.40599237
7/1/2030,95.33410844
8/1/2030,95.28681258
9/1/2030,95.23963397
10/1/2030,95.19408654
11/1/2030,95.14713708
12/1/2030,95.1018106
1/1/2031,95.05508869
2/1/2031,94.99331881
3/1/2031,94.95141609
4/1/2031,94.89035657
5/1/2031,94.83138354
6/1/2031,94.78554097
7/1/2031,94.70455097
8/1/2031,94.65891185
9/1/2031,94.61338247
10/1/2031,94.56942424
11/1/2031,94.52410977
12/1/2031,94.443104
1/1/2032,94.39798972
2/1/2032,94.3529834
3/1/2032,94.31097486
4/1/2032,94.26617629
5/1/2032,94.22292278
6/1/2032,94.17833379
7/1/2032,94.13528238
8/1/2032,94.09090145
9/1/2032,94.04662565
10/1/2032,94.00387619
11/1/2032,93.95980611
12/1/2032,93.91725504
1/1/2033,93.87338924
2/1/2033,93.8296267
3/1/2033,93.77884424
4/1/2033,93.7351262
5/1/2033,93.72922239
6/1/2033,93.71090043
7/1/2033,93.6687747
8/1/2033,93.62534648
9/1/2033,93.58201954
10/1/2033,93.54018474
11/1/2033,93.497056
12/1/2033,93.45541234
1/1/2034,93.4124804
2/1/2034,93.3696479
3/1/2034,93.33104132
4/1/2034,93.28839715
5/1/2034,93.24722075
6/1/2034,93.20476974
7/1/2034,93.16377948
8/1/2034,93.12152005
9/1/2034,93.0793574
10/1/2034,93.03864514
11/1/2034,92.99667171
12/1/2034,92.95614176
1/1/2035,92.91435606
2/1/2035,92.902183
3/1/2035,92.86458614
4/1/2035,92.82305508
5/1/2035,92.8174115
6/1/2035,92.77595648
7/1/2035,92.73592618
8/1/2035,92.69465451
9/1/2035,92.65347526
10/1/2035,92.6137104
11/1/2035,92.54294276
12/1/2035,92.50332306
1/1/2036,92.46247304
2/1/2036,92.42171287
3/1/2036,92.38366064
4/1/2036,92.34307319
5/1/2036,92.3038781
6/1/2036,92.26346483
7/1/2036,92.22443756
8/1/2036,92.18419701
9/1/2036,92.14404383
10/1/2036,92.10526749
11/1/2036,92.06528543
12/1/2036,92.02667423
1/1/2037,91.98686235
2/1/2037,91.94713659
3/1/2037,91.91132547
4/1/2037,91.87176321
5/1/2037,91.83355723
6/1/2037,91.7941628
7/1/2037,91.75611844
8/1/2037,91.71689021
9/1/2037,91.67774586
10/1/2037,91.63994242
11/1/2037,91.56984898
12/1/2037,91.53212829
1/1/2038,91.49323291
2/1/2038,91.45441988
3/1/2038,91.4194297
4/1/2038,91.38077208
5/1/2038,91.3434375
6/1/2038,91.30493926
7/1/2038,91.26775824
8/1/2038,91.26562133
9/1/2038,91.22740485
10/1/2038,91.19049517
11/1/2038,91.17708766
12/1/2038,91.14033367
1/1/2039,91.10243264
2/1/2039,91.06460948
3/1/2039,91.03050984
4/1/2039,90.9928338
5/1/2039,90.92419191
6/1/2039,90.8866198
7/1/2039,90.89606459
8/1/2039,90.85857418
9/1/2039,90.82115988
10/1/2039,90.78502354
11/1/2039,90.74775828
12/1/2039,90.71176564
1/1/2040,90.64234118
2/1/2040,90.60528714
3/1/2040,90.57068883
4/1/2040,90.54661045
5/1/2040,90.51090248
6/1/2040,90.41739936
7/1/2040,90.38180778
8/1/2040,90.36992
9/1/2040,90.3332785
10/1/2040,90.29788786
11/1/2040,90.26139092
12/1/2040,90.22613985
1/1/2041,90.18978683
2/1/2041,90.15350675
3/1/2041,90.12079707
4/1/2041,90.08465547
5/1/2041,90.04974765
6/1/2041,90.01374863
7/1/2041,90.00968191
8/1/2041,89.97381057
9/1/2041,89.9380115
10/1/2041,89.90343482
11/1/2041,89.86777765
12/1/2041,89.83333806
1/1/2042,89.79782225
2/1/2042,89.76237801
3/1/2042,89.73042211
4/1/2042,89.69511357
5/1/2042,89.66101054
6/1/2042,89.62584156
7/1/2042,89.60350397
8/1/2042,89.56842165
9/1/2042,89.53341006
10/1/2042,89.49959394
11/1/2042,89.46472103
12/1/2042,89.43103885
1/1/2043,89.39630391
2/1/2043,89.36163875
3/1/2043,89.330385
4/1/2043,89.29585191
5/1/2043,89.26249744
6/1/2043,89.23917166
7/1/2043,89.20589557
8/1/2043,89.23289648
9/1/2043,89.19854521
10/1/2043,89.1653663
11/1/2043,89.13114974
12/1/2043,89.09810083
1/1/2044,89.06401819
2/1/2044,89.0300032
3/1/2044,89.0088312
4/1/2044,88.97489768
5/1/2044,88.94212156
6/1/2044,88.90831967
7/1/2044,88.87567042
8/1/2044,88.84199909
9/1/2044,88.80839387
10/1/2044,88.77593444
11/1/2044,88.74245851
12/1/2044,88.71012355
1/1/2045,88.67677574
2/1/2045,88.64349269
3/1/2045,88.61348324
4/1/2045,88.58032294
5/1/2045,88.54829248
6/1/2045,88.51525843
7/1/2045,88.48334981
8/1/2045,88.45044122
9/1/2045,88.41759606
10/1/2045,88.38586964
11/1/2045,88.35314868
12/1/2045,88.32154204
1/1/2046,88.28894451
2/1/2046,88.25640948
3/1/2046,88.22707387
4/1/2046,88.21937325
5/1/2046,88.18806315
6/1/2046,88.19743253
7/1/2046,88.16628174
8/1/2046,88.13415385
9/1/2046,88.10208701
10/1/2046,88.07111157
11/1/2046,88.03916422
12/1/2046,87.99919804
1/1/2047,87.9673967
2/1/2047,87.92676775
3/1/2047,87.89817047
4/1/2047,87.8665685
5/1/2047,87.83604132
6/1/2047,87.80455549
7/1/2047,87.74953114
8/1/2047,87.71817014
9/1/2047,87.68686753
10/1/2047,87.65662923
11/1/2047,87.62544108
12/1/2047,87.59531328
1/1/2048,87.56423914
2/1/2048,87.53322269
3/1/2048,87.50425774
4/1/2048,87.50243957
5/1/2048,87.48178854
6/1/2048,87.45094105
7/1/2048,87.42114228
8/1/2048,87.39040733
9/1/2048,87.35972947
10/1/2048,87.33009463
11/1/2048,87.32823465
12/1/2048,87.29858543
1/1/2049,87.29256557
2/1/2049,87.26206037
3/1/2049,87.28378418
4/1/2049,87.25323555
5/1/2049,87.22372517
6/1/2049,87.19328722
7/1/2049,87.19329065
8/1/2049,87.1629461
9/1/2049,87.13265722
10/1/2049,87.10339795
11/1/2049,87.07321888
12/1/2049,87.04406501
1/1/2050,87.03906062
2/1/2050,87.00906078
3/1/2050,86.98200894
4/1/2050,86.9521135
5/1/2050,86.92323363
6/1/2050,86.89344567
7/1/2050,86.86466958
8/1/2050,86.83498857
9/1/2050,86.80536172
10/1/2050,86.77674117
11/1/2050,86.74722051
12/1/2050,86.71870253
1/1/2051,86.68928766
2/1/2051,86.65992642
3/1/2051,86.63345023
4/1/2051,86.60419071
5/1/2051,86.57592498
6/1/2051,86.54677024
7/1/2051,86.51860571
8/1/2051,86.48955532
9/1/2051,86.4322648
10/1/2051,86.40424857
11/1/2051,86.37535112
12/1/2051,86.3474351
1/1/2052,86.31864104
2/1/2052,86.28989935
3/1/2052,86.26305768
4/1/2052,86.23441695
5/1/2052,86.20674883
6/1/2052,86.17821036
7/1/2052,86.15064098
8/1/2052,86.12220427
9/1/2052,86.09381905
10/1/2052,86.09522232
11/1/2052,86.06695513
12/1/2052,86.03964734
1/1/2053,86.01147986
2/1/2053,85.98336277
3/1/2053,85.95800763
4/1/2053,85.9299859
5/1/2053,85.90291473
6/1/2053,85.9029791
7/1/2053,85.87595721
8/1/2053,85.84808402
9/1/2053,85.82026003
10/1/2053,85.7933795
11/1/2053,85.76565177
12/1/2053,85.73886405
1/1/2054,85.71123184
2/1/2054,85.68364789
3/1/2054,85.65877259
4/1/2054,85.63128001
5/1/2054,85.60471903
6/1/2054,85.57732026
7/1/2054,85.55084976
8/1/2054,85.53139282
9/1/2054,85.50410115
10/1/2054,85.47773415
11/1/2054,85.45053539
12/1/2054,85.4242581
1/1/2055,85.3971519
2/1/2055,85.37009255
3/1/2055,85.3035824
4/1/2055,85.28420975
5/1/2055,85.25812585
6/1/2055,85.23121907
7/1/2055,85.20522384
8/1/2055,85.17840858
9/1/2055,85.15163977
10/1/2055,85.12577791
11/1/2055,85.09910029
12/1/2055,85.07332648
1/1/2056,85.04673945
2/1/2056,85.04726712
3/1/2056,85.02245803
4/1/2056,84.99598345
5/1/2056,84.97040532
6/1/2056,84.94401971
7/1/2056,84.89092625
8/1/2056,84.86462156
9/1/2056,84.83836156
10/1/2056,84.81299033
11/1/2056,84.82138337
12/1/2056,84.79610105
1/1/2057,84.7700198
2/1/2057,84.74398227
3/1/2057,84.7205
4/1/2057,84.70175226
5/1/2057,84.67664456
6/1/2057,84.65074313
7/1/2057,84.62571754
8/1/2057,84.59990062
9/1/2057,84.57412638
10/1/2057,84.54922344
11/1/2057,84.52353283
12/1/2057,84.49871055
1/1/2058,84.47310301
2/1/2058,84.44753747
3/1/2058,84.42448018
4/1/2058,84.39899437
5/1/2058,84.37436982
6/1/2058,84.34896606
7/1/2058,84.32442086
8/1/2058,84.29909939
9/1/2058,84.27381962
10/1/2058,84.24939443
11/1/2058,84.22419677
12/1/2058,84.19985078
1/1/2059,84.17473453
2/1/2059,84.1496593
3/1/2059,84.12704407
4/1/2059,84.10204651
5/1/2059,84.07789333
6/1/2059,84.05223094
7/1/2059,84.02814096
8/1/2059,84.00328841
9/1/2059,84.00620705
10/1/2059,83.98223524
11/1/2059,83.96431076
12/1/2059,83.94038674
1/1/2060,83.91570495
2/1/2060,83.86246282
3/1/2060,83.83943811
4/1/2060,83.81486496
5/1/2060,83.74970336
6/1/2060,83.72519919
7/1/2060,83.70152232
8/1/2060,83.67709545
9/1/2060,83.65270777
10/1/2060,83.62914343
11/1/2060,83.60483266
12/1/2060,83.5813426
1/1/2061,83.56369291
